Latitude,Longitude,Metric population
50.507653704,30.417119886,2.53
50.507074033,30.417480336,2.53
50.452028050,30.504792550,2.27
50.451816100,30.505049350,2.19
50.512974000,30.497303550,2.63
50.437326489,30.505588783,2.01
50.464945168,30.326217298,2.48
50.452646743,30.489223872,1.98
50.458854317,30.362144634,2.73
50.403546069,30.375712222,2.11
50.447738015,30.480638845,3.06
50.460634445,30.485051957,1.92
50.436203758,30.488046829,3.08
50.435631343,30.487293035,2.48
50.434877788,30.485905949,2.51
50.499326233,30.497345950,2.71
50.499911533,30.497324150,2.71
50.421455885,30.562714419,2.59
50.422614808,30.565469205,1.91
50.422277418,30.563278917,1.55
50.422478381,30.558773468,2.13
50.420181550,30.659023450,2.24
50.420471511,30.658893517,2.18
50.413627341,30.544434425,3.14
50.409116711,30.558427692,1.78
50.409492861,30.558416891,1.85
50.407260809,30.556681756,2.27
50.407224025,30.556270529,2.20
50.407850750,30.556137750,1.95
50.404879400,30.556367700,1.67
50.482903747,30.451165808,2.90
50.405743092,30.670718887,2.79
50.406110282,30.670890229,2.75
50.399468335,30.624610684,2.79
50.400564256,30.508783896,2.11
50.401200640,30.509176191,2.05
50.471190052,30.400183704,0.96
50.500831721,30.454997840,2.43
50.470204151,30.400979966,2.28
50.470477129,30.398939791,1.29
50.462851384,30.496962157,2.96
50.435232055,30.486583065,2.53
50.453890590,30.487467417,2.71
50.404864496,30.556063797,1.49
50.446632607,30.486730969,3.18
50.433575522,30.536762443,2.85
50.418990307,30.385573055,3.13
50.382223998,30.476396783,2.97
50.398136050,30.508769700,2.71
50.470466825,30.401554376,2.33
50.457791765,30.492722928,2.23
50.529338322,30.599570035,2.57
50.440023800,30.416815150,1.88
50.478069731,30.402328103,2.61
50.367329938,30.713423172,1.89
50.367254872,30.714137156,1.89
50.367182900,30.714810150,1.89
50.469994328,30.425226285,-0.02
50.469480952,30.422704096,0.17
50.469486742,30.422449456,0.07
50.448897774,30.495378921,2.92
50.458033097,30.500620731,1.49
50.509808916,30.582745533,1.68
50.530671491,30.595101884,2.44
50.426327674,30.524854719,1.99
50.499933087,30.426359819,3.01
50.499393999,30.425818318,2.65
50.470480807,30.400155344,1.46
50.475343583,30.401874257,2.23
50.435002441,30.476705218,2.74
50.434896192,30.544287971,1.74
50.436939691,30.485157292,2.49
50.500106364,30.425324382,3.00
50.437579820,30.527370796,2.72
50.422070459,30.480908099,2.34
50.421618450,30.482006983,2.38
50.387778007,30.629530676,0.90
50.388341750,30.629376513,0.90
50.464106520,30.328003101,2.61
50.463519407,30.328209367,2.61
50.432278594,30.619975851,1.85
50.432488421,30.619820191,1.78
50.431876268,30.619438761,1.85
50.432296839,30.619129575,1.77
50.432097315,30.619275954,1.83
50.432059874,30.620136653,1.81
50.452866072,30.608380219,2.02
50.493922028,30.369540834,2.30
50.431393081,30.620128759,2.95
50.431014794,30.618765278,2.48
50.420114163,30.468778321,2.39
50.440279697,30.516767942,1.81
50.432623249,30.498451740,2.44
50.346114750,30.420173767,2.84
50.456970749,30.516851685,2.31
50.348909155,30.488898836,2.04
50.434971939,30.320004579,0.97
50.435450232,30.320062909,1.17
50.334462546,30.479777026,0.93
50.456182180,30.500740111,2.13
50.396956579,30.466777307,0.84
50.452453280,30.473666011,2.90
50.450438250,30.493904750,1.70
50.459172700,30.581732624,2.91
50.451001688,30.476676262,2.32
50.451421211,30.476850427,2.47
50.451045846,30.475983762,2.47
50.451142523,30.486805758,2.98
50.447304410,30.421560558,1.61
50.430242398,30.478429443,3.18
50.515987072,30.456683887,2.77
50.514973504,30.456285972,2.77
50.515596408,30.456511271,2.05
50.515120371,30.456711493,2.05
50.511014302,30.447351266,2.78
50.515865371,30.455745893,2.05
50.515573271,30.455879793,2.05
50.515273071,30.456020193,2.05
50.515958626,30.456083998,2.05
50.516080300,30.457385400,2.77
50.516173600,30.458061600,2.77
50.459748787,30.453480783,0.86
50.459814522,30.452763693,0.80
50.354739833,30.439539467,2.99
50.498208579,30.468857731,3.30
50.498837425,30.466805987,3.16
50.498048000,30.467476910,3.29
50.497836327,30.466177336,3.25
50.491274240,30.421395203,2.78
50.490156182,30.421728841,2.78
50.490193289,30.420634540,2.78
50.490643825,30.419282722,2.78
50.490957809,30.417662656,2.78
50.491453649,30.416417624,2.78
50.492643709,30.417072556,2.78
50.493682744,30.417471009,2.78
50.493488441,30.418397695,2.78
50.493268026,30.420103181,2.78
50.506369110,30.410229913,2.79
50.504399730,30.410982794,2.90
50.503481267,30.410532537,2.80
50.503808048,30.409137923,2.87
50.504127810,30.407885265,2.88
50.504792227,30.408350038,2.85
50.386461975,30.547433230,1.33
50.387513593,30.547617259,1.33
50.385964496,30.548211272,0.81
50.386454796,30.548327972,0.81
50.387231100,30.548469550,0.81
50.387808782,30.548582813,0.81
50.388633800,30.548360424,2.58
50.388339895,30.548523619,2.52
50.388938718,30.548192938,2.59
50.386832585,30.549675931,1.85
50.463399717,30.590944406,2.65
50.462981950,30.591311500,2.65
50.462555098,30.591601167,2.65
50.462135050,30.591912300,2.65
50.411391794,30.697207006,3.21
50.411803089,30.698502947,3.27
50.463172392,30.648501817,2.76
50.462462418,30.648417246,2.92
50.462733118,30.646315946,2.92
50.462125068,30.646759646,2.92
50.461160068,30.647443646,2.92
50.460446118,30.648133746,2.92
50.462870418,30.649914646,2.92
50.461603318,30.650610946,2.92
50.461038450,30.650999150,2.92
50.404484886,30.674378989,2.45
50.404153685,30.674953937,2.52
50.369878955,30.445787597,2.55
50.370456354,30.446054469,2.51
50.367506000,30.439663450,2.49
50.367443500,30.440466150,2.50
50.367083950,30.440045800,2.53
50.414946757,30.627047059,2.77
50.403189850,30.361307300,1.84
50.401759662,30.363900800,2.31
50.456998150,30.480300400,2.86
50.457352871,30.480439909,2.39
50.457631423,30.480549462,2.45
50.457941208,30.480671329,2.33
50.396426839,30.506536472,2.71
50.410985732,30.501095369,2.72
50.477211422,30.602125247,2.44
50.434294484,30.531922209,2.36
50.438393284,30.535414524,2.33
50.438514251,30.535938867,2.33
50.438834538,30.535433776,2.85
50.429103326,30.519869428,2.77
50.428737999,30.519179839,2.77
50.528002433,30.593536609,2.54
50.459379885,30.516548454,1.47
50.482004703,30.478838342,1.80
50.481706984,30.479196836,1.83
50.428157191,30.648085532,2.49
50.428033259,30.647584930,2.48
50.471442438,30.402695927,1.48
50.449188479,30.443390372,0.45
50.458256415,30.582471864,3.22
50.419511675,30.533801582,2.88
50.504421052,30.435339716,2.52
50.470039731,30.398689020,0.70
50.403333308,30.608518573,2.67
50.403193108,30.609451973,2.67
50.356009735,30.439630037,1.02
50.437745715,30.349146400,2.60
50.455268408,30.494910987,2.47
50.457874892,30.503305338,2.50
50.446827230,30.603559234,2.90
50.445827977,30.603620653,2.93
50.445573675,30.605018970,2.91
50.446559298,30.604733778,2.93
50.530535548,30.598249291,2.46
50.530263622,30.598877135,2.57
50.369840185,30.444175298,2.71
50.370417839,30.444391727,2.88
50.433511005,30.319244977,2.47
50.433297442,30.319963662,2.38
50.433039047,30.320576316,2.37
50.432719997,30.321142767,2.39
50.386376264,30.692225953,1.77
50.517948719,30.609037226,1.18
50.412987431,30.599909333,2.98
50.411804003,30.598954709,2.98
50.412441650,30.601240600,2.20
50.412305606,30.598285622,2.98
50.412767433,30.597559649,2.98
50.417188737,30.608292208,2.67
50.417013106,30.607496948,2.67
50.416813490,30.606752877,2.67
50.416611937,30.605984758,2.67
50.420648210,30.613746933,2.74
50.420789419,30.612877505,2.85
50.420036687,30.549769110,2.74
50.409269232,30.610866446,2.73
50.409833654,30.611001932,2.73
50.410305650,30.611385450,2.73
50.411024354,30.612066232,2.73
50.411524354,30.612486532,2.73
50.408292450,30.610044450,2.73
50.408175561,30.546269336,2.78
50.408332938,30.547699945,2.20
50.408836339,30.548118312,2.40
50.414100969,30.537699339,1.93
50.413632500,30.538165683,1.98
50.413912100,30.538002900,1.68
50.403854194,30.650012932,3.08
50.425535456,30.651988097,2.54
50.425806231,30.651783415,2.68
50.425864708,30.651332300,2.22
50.413870236,30.635770957,2.95
50.461810667,30.450452731,2.61
50.434988738,30.446275566,2.05
50.528649139,30.604150418,2.12
50.455725387,30.409521651,2.77
50.457443492,30.409655600,1.21
50.456010481,30.410442137,2.72
50.457187183,30.410385987,1.15
50.382636414,30.476897301,1.88
50.421414568,30.597043769,2.77
50.380468989,30.470299654,2.94
50.370865885,30.461720206,2.61
50.435295270,30.478250431,3.13
50.447400720,30.435320826,2.33
50.446456811,30.433106171,2.32
50.464974111,30.505159235,1.60
50.448926286,30.432948279,2.95
50.443799395,30.495748674,1.14
50.349775278,30.446909691,0.99
50.349432647,30.447130831,0.85
50.348420600,30.447802800,0.82
50.348722650,30.447576000,0.86
50.349999639,30.445940828,2.94
50.349812412,30.445166363,2.90
50.347961885,30.446307646,2.55
50.347534116,30.447498748,2.61
50.347500112,30.445821813,2.90
50.349611112,30.444483663,2.90
50.349310055,30.443529814,3.02
50.347207952,30.444923688,3.02
50.344978886,30.453233594,1.31
50.344087694,30.453361242,1.25
50.343051674,30.438233522,0.95
50.342664978,30.437946840,1.16
50.342792900,30.437279950,1.03
50.343141650,30.437610000,1.16
50.449486946,30.499847830,2.67
50.455734637,30.495581192,2.01
50.395978454,30.382299475,1.27
50.396999715,30.388023884,1.13
50.396456166,30.386672985,1.25
50.396119797,30.387641371,1.29
50.396726827,30.388630984,1.16
50.396393180,30.389515942,1.49
50.397379299,30.390549407,1.63
50.397611476,30.392262884,1.73
50.398212916,30.394043781,1.59
50.397643291,30.395133657,1.28
50.397353387,30.396052960,1.45
50.399288641,30.395929826,1.32
50.398561986,30.395382774,1.36
50.398725513,30.393104772,1.02
50.390291738,30.382931106,1.19
50.396711681,30.372965513,1.17
50.396744221,30.373612410,1.08
50.397705111,30.372408843,1.17
50.397479444,30.373064242,1.15
50.397374491,30.373797603,1.02
50.396985500,30.377682949,0.76
50.393264175,30.385047400,1.05
50.389088000,30.396862900,0.71
50.389397605,30.397498723,0.62
50.388749103,30.397332749,1.02
50.389042100,30.397949450,0.65
50.388625391,30.398296997,0.97
50.389560100,30.398727191,1.56
50.388468042,30.400548802,1.19
50.467708290,30.470935334,2.42
50.399044594,30.378041723,2.60
50.398904291,30.378960188,2.71
50.398575158,30.379886886,2.60
50.398571604,30.380727168,1.94
50.404860187,30.551335650,1.91
50.397059774,30.386987126,1.01
50.397411597,30.386994558,0.80
50.397566382,30.387476421,0.98
50.357332600,30.478593193,0.94
50.357573583,30.477810549,1.35
50.388480316,30.459117711,1.74
50.471993846,30.629237746,2.92
50.426115753,30.555437268,2.68
50.426024273,30.556159664,2.72
50.415201878,30.391548855,3.16
50.406448374,30.403029091,2.89
50.407294597,30.398932637,2.72
50.408556466,30.377094179,1.59
50.400320949,30.380295218,2.36
50.400982283,30.379155546,2.60
50.399829023,30.379739322,2.57
50.400352418,30.379198988,2.57
50.405382999,30.674417513,1.74
50.461816517,30.626893527,1.78
50.400928064,30.380112723,2.41
50.400851053,30.380815394,2.49
50.466700312,30.621854176,2.02
50.467483603,30.622410513,2.01
50.407064691,30.506742887,2.56
50.426165832,30.504993031,2.40
50.444523854,30.663068509,2.43
50.337377006,30.476409874,0.68
50.340352320,30.481529970,0.92
50.476394442,30.487062932,2.06
50.476782248,30.486110205,2.46
50.428722693,30.476105488,2.19
50.414189545,30.356984213,1.90
50.414524108,30.357501901,1.90
50.461931264,30.488843876,2.28
50.462308518,30.489051772,2.26
50.532197250,30.622511650,2.74
50.532245150,30.621687250,2.74
50.470697163,30.500093007,2.19
50.445184158,30.606777917,3.04
50.446235045,30.606110658,3.02
50.407871315,30.545531642,2.77
50.462180096,30.364346810,2.68
50.445903491,30.496446478,1.57
50.443455827,30.498626554,2.27
50.440581216,30.506193842,1.44
50.440044456,30.505265961,1.89
50.439512978,30.503273435,1.33
50.432418025,30.514218633,1.08
50.393486136,30.473330325,2.80
50.470310741,30.514819137,1.41
50.384724069,30.699953805,2.07
50.422444869,30.655837467,2.30
50.420021761,30.655195159,1.43
50.397539700,30.530488814,1.90
50.393971151,30.613040557,2.52
50.394123177,30.613631838,2.78
50.393877650,30.614219086,2.67
50.393559048,30.614523898,2.61
50.433619847,30.537613310,2.47
50.433525903,30.538343256,2.19
50.402868070,30.633542460,2.81
50.402698533,30.634830075,3.03
50.446523057,30.519107885,1.75
50.446272125,30.518995996,1.72
50.445039660,30.516582791,1.84
50.444880953,30.516571828,1.49
50.444796547,30.531560850,1.63
50.444924859,30.531224495,1.68
50.444799942,30.530884682,1.56
50.471718762,30.505784758,1.79
50.471940243,30.505676712,1.82
50.472082028,30.505313439,1.91
50.472282913,30.505072635,1.81
50.405327409,30.645420274,2.42
50.463302329,30.476618824,0.55
50.441445886,30.545611813,1.58
50.435123313,30.542953897,1.67
50.435252575,30.542513939,1.61
50.440844138,30.382603315,2.64
50.441053440,30.383912715,2.62
50.439880247,30.384455073,2.40
50.424762529,30.514611894,2.15
50.425036028,30.514810249,2.40
50.506978378,30.587354330,2.41
50.507616289,30.588433597,2.47
50.438782419,30.514093954,1.76
50.438613184,30.514012838,1.61
50.433285019,30.514848432,1.74
50.433464234,30.514472561,1.64
50.433556574,30.514670477,1.15
50.448918868,30.509957698,2.06
50.448545930,30.509790590,1.63
50.444026229,30.518512376,1.81
50.443760082,30.518297505,1.86
50.443860755,30.517929483,1.71
50.488853015,30.466295074,2.06
50.488640915,30.466675174,2.06
50.489518515,30.465179274,2.06
50.489754015,30.464846674,2.06
50.465168830,30.441242610,1.96
50.422494319,30.470533691,1.95
50.423363043,30.471600481,2.22
50.422927894,30.470993392,2.39
50.439688563,30.612785007,1.98
50.439406674,30.613315234,1.91
50.417946575,30.660305364,2.74
50.441707102,30.620915770,2.04
50.441620512,30.621662673,1.96
50.423578638,30.686220005,2.20
50.423371425,30.685983676,0.60
50.464991963,30.406298456,1.94
50.467370686,30.415024567,1.95
50.469090092,30.472560679,2.05
50.468714970,30.472228992,2.46
50.459491412,30.463317718,2.12
50.459892843,30.463061848,1.96
50.450139818,30.451437462,1.54
50.454111667,30.508909837,1.44
50.445612382,30.525253484,1.28
50.438624737,30.505751332,1.36
50.469330163,30.516476721,1.68
50.469549637,30.516085512,1.94
50.513544684,30.462931845,2.18
50.529071354,30.594751309,2.52
50.529080083,30.593928500,2.67
50.523418282,30.601842431,2.53
50.438300325,30.630587601,1.56
50.438278018,30.456739193,1.64
50.438667218,30.456843775,1.90
50.470955860,30.504391319,2.30
50.471470045,30.504145626,1.92
50.470192623,30.506214758,1.33
50.470134033,30.505902263,1.56
50.469942566,30.505908143,0.87
50.463698731,30.524183276,1.42
50.463878871,30.524113239,1.35
50.459883112,30.509254962,1.46
50.459714670,30.509353043,1.46
50.459551330,30.509397549,1.34
50.426170225,30.459810658,1.90
50.426237582,30.460417887,1.88
50.418653533,30.452753283,2.01
50.418344900,30.452982800,1.79
50.446465389,30.518076881,1.44
50.446355838,30.518362042,1.47
50.463534855,30.487532501,2.07
50.463907183,30.487520613,1.82
50.524325459,30.602334484,2.42
50.439121529,30.483416829,1.45
50.439330883,30.483382045,1.22
50.522617776,30.459972750,2.30
50.523208576,30.460430450,2.30
50.467781623,30.513647842,1.62
50.467540684,30.513758432,1.57
50.392783323,30.615823628,2.54
50.392597981,30.615522442,2.34
50.392357224,30.615436923,1.93
50.459356295,30.510324976,1.26
50.459048272,30.510330109,1.22
50.458747377,30.510326681,1.20
50.457392091,30.509756271,1.88
50.457609318,30.509902155,1.96
50.392910097,30.601112545,2.05
50.392757745,30.601462446,2.05
50.392605264,30.601811535,2.06
50.392451557,30.602164211,2.07
50.392233435,30.602451179,2.27
50.391956822,30.602108925,2.14
50.476924756,30.345387436,1.27
50.476735030,30.344627109,0.63
50.476498207,30.672634911,1.98
50.476367506,30.672300703,2.02
50.476267330,30.671908525,2.06
50.476170057,30.671506762,2.05
50.476127089,30.671109388,2.07
50.476349637,30.670900130,2.05
50.476600260,30.670758283,2.05
50.382330069,30.699016770,2.41
50.382275240,30.699384540,2.09
50.381965800,30.699652028,2.65
50.467978499,30.513406730,1.00
50.435558627,30.616606086,3.53
50.391916838,30.603617044,2.00
50.391714720,30.603796783,2.00
50.391575542,30.603474045,1.98
50.463248634,30.370105185,1.87
50.463702803,30.369999544,1.99
50.402854306,30.531839577,2.69
50.467325410,30.513489710,1.56
50.467597292,30.513387375,1.06
50.467694888,30.513034182,1.33
50.467487302,30.513191795,0.82
50.459750710,30.510860330,1.42
50.481368035,30.438601504,1.64
50.481393676,30.438955952,1.76
50.439808685,30.614796522,1.77
50.440208738,30.614972679,2.08
50.402068525,30.393321981,0.69
50.400069975,30.393547441,0.70
50.401638305,30.394920666,0.72
50.401434831,30.394591260,0.60
50.401225930,30.394325650,0.65
50.427916820,30.326044998,0.90
50.400914651,30.394056321,0.93
50.400581216,30.393639711,0.93
50.378280244,30.540335688,2.69
50.378707903,30.540679014,2.37
50.484014799,30.462163326,2.79
50.390705208,30.382857614,1.05
50.469861246,30.490932065,1.12
50.448883210,30.510447803,1.60
50.381957854,30.707135964,1.55
50.363435300,30.675929600,1.18
50.440511718,30.644538695,1.07
50.440313600,30.644874750,1.02
50.478249614,30.669575781,0.64
50.393863794,30.652601458,2.62
50.394213843,30.652017479,2.84
50.402927519,30.502246378,1.80
50.388346168,30.458445279,0.92
50.477593399,30.589060923,0.64
50.476811825,30.588795860,1.22
50.508040988,30.427914117,2.87
50.438272445,30.352582269,1.00
50.438329352,30.352026408,0.83
50.438483083,30.351453792,0.90
50.438668598,30.350763569,0.99
50.430080052,30.325506519,0.94
50.398516581,30.388755559,1.97
50.412487949,30.362085183,0.27
50.400617178,30.364849925,1.11
50.505855000,30.418408450,2.66
50.513401790,30.500261645,0.70
50.441479033,30.642297219,2.63
50.441447506,30.641395731,2.61
50.473175639,30.469719526,2.24
50.473385952,30.469137797,2.20
50.492134337,30.526151843,1.51
50.351939404,30.447464961,1.49
50.352423618,30.448372688,1.25
50.351938718,30.448643571,0.96
50.398348262,30.612481826,2.86
50.398043256,30.613460699,2.91
50.398470158,30.614268346,2.67
50.407130352,30.543867350,2.35
50.407400431,30.544984859,2.36
50.407801505,30.544693168,2.44
50.407620100,30.543744600,2.48
50.428635152,30.521998741,1.84
50.529881497,30.591339987,2.06
50.529598678,30.591121175,2.07
50.529574063,30.591848699,2.19
50.529699081,30.590077094,2.29
