Latitude,Longitude,Metric population,Building Id,Nearest Store,Distance to Nearest Store (km)
50.456017554,30.591883856,3.04,7050,Store 88,0.149
50.522790095,30.611429677,2.77,7051,Store 48,0.703
50.52201152,30.611245917,2.77,7052,Store 48,0.639
50.521948637,30.612242107,2.77,7053,Store 48,0.593
50.521711955,30.615195656,2.77,7054,Store 48,0.489
50.521791956,30.614226256,2.77,7055,Store 48,0.517
50.522419885,30.615300236,2.95,7056,Store 48,0.565
50.522833656,30.610416556,2.77,7057,Store 48,0.747
50.5268134,30.618765557,2.9,7058,Store 5,0.956
50.4664389,30.49428845,1.25,7059,Store 19,0.485
50.42383181,30.651235285,2.25,7060,Store 82,0.273
50.521815218,30.463658202,3.26,7061,Store 64,0.29
50.44338113,30.665275394,2.31,7062,Store 35,2.496
50.443031198,30.664551636,2.36,7063,Store 35,2.462
50.462366419,30.483019791,2.02,7064,Store 9,0.128
50.425251939,30.422370282,2.2,7065,Store 91,1.653
50.4255993,30.42335535,1.97,7066,Store 91,1.718
50.42894885,30.4255774,1.99,7067,Store 91,2.122
50.426375307,30.41957461,2.15,7068,Store 91,1.701
50.425170447,30.419878067,1.89,7069,Store 91,1.58
50.424566749,30.42710741,2.19,7070,Store 91,1.756
50.42652035,30.41756225,1.87,7071,Store 91,1.681
50.427983033,30.415431754,1.88,7072,Store 91,1.818
50.428908955,30.426684417,2.43,7073,Store 86,2.061
50.424727266,30.424250194,2.11,7074,Store 91,1.662
50.42545005,30.42767435,1.93,7075,Store 91,1.859
50.42537444,30.424126407,2.18,7076,Store 91,1.721
50.426851351,30.417071567,1.88,7077,Store 91,1.71
50.425451654,30.419537342,1.91,7078,Store 91,1.602
50.4283558,30.41528075,1.87,7079,Store 91,1.858
50.428228233,30.429256812,2.43,7080,Store 86,1.898
50.425913263,30.41873365,1.96,7081,Store 91,1.635
50.425653676,30.427096809,1.85,7082,Store 91,1.855
50.424188196,30.42630344,2.06,7083,Store 91,1.689
50.434936587,30.421530335,2.25,7084,Store 10,1.96
50.433336572,30.432723086,2.4,7085,Store 10,1.544
50.438671502,30.413135937,1.85,7086,Store 20,2.243
50.431270709,30.428688643,1.84,7087,Store 86,1.888
50.433451547,30.432079456,1.93,7088,Store 10,1.557
50.432748211,30.430486832,1.93,7089,Store 10,1.685
50.443507708,30.430616219,2.32,7090,Store 10,0.969
50.431598152,30.431695197,2.2,7091,Store 86,1.674
50.445021506,30.428387129,1.88,7092,Store 10,1.108
50.441808677,30.424983219,2.18,7093,Store 10,1.401
50.4402105,30.425799,1.8,7094,Store 10,1.406
50.441590922,30.42622097,2.18,7095,Store 10,1.324
50.445186504,30.424639669,1.86,7096,Store 10,1.373
50.439950383,30.423158469,1.87,7097,Store 10,1.59
50.440746096,30.425645048,1.98,7098,Store 10,1.393
50.437160711,30.421831236,2.89,7099,Store 10,1.809
50.430965482,30.429783113,1.91,7100,Store 86,1.813
50.43204339,30.428894236,1.97,7101,Store 10,1.814
50.431441715,30.428132652,2.19,7102,Store 10,1.9
50.436502935,30.42975791,2.94,7103,Store 10,1.399
50.4422561,30.41682975,1.87,7104,Store 10,1.954
50.429774741,30.427378225,1.98,7105,Store 86,1.997
50.433094383,30.431275642,1.95,7106,Store 10,1.622
50.445072155,30.429168579,1.89,7107,Store 10,1.053
50.430390655,30.427330272,2.25,7108,Store 86,1.992
50.430211576,30.426010836,1.66,7109,Store 86,2.087
50.432370747,30.432211386,1.74,7110,Store 86,1.636
50.43159806,30.431005343,1.96,7111,Store 86,1.723
50.440126955,30.423824219,1.89,7112,Store 10,1.539
50.44545905,30.4295602,1.9,7113,Store 10,1.025
50.4407468,30.4264315,1.96,7114,Store 10,1.342
50.442383802,30.424171709,1.82,7115,Store 10,1.441
50.429161574,30.429650692,2.07,7116,Store 86,1.849
50.442583214,30.426325473,1.83,7117,Store 10,1.288
50.441260428,30.429340596,1.82,7118,Store 10,1.129
50.431122428,30.42923226,1.85,7119,Store 86,1.851
50.438494061,30.412440768,1.87,7120,Store 20,2.19
50.440924038,30.427120103,1.94,7121,Store 10,1.289
50.42958565,30.4303784,2.2,7122,Store 86,1.79
50.445365025,30.419694864,1.92,7123,Store 10,1.724
50.432413503,30.429692852,1.94,7124,Store 10,1.748
50.43067051,30.430800299,2.13,7125,Store 86,1.744
50.441697167,30.425600669,2.17,7126,Store 10,1.362
50.4305531,30.425479155,2.32,7127,Store 10,2.093
50.44283425,30.430835,1.82,7128,Store 10,0.971
50.4308149,30.430307647,1.91,7129,Store 86,1.778
50.439787105,30.422486219,1.9,7130,Store 10,1.641
50.43819055,30.41329945,2.05,7131,Store 20,2.235
50.445581335,30.428718758,2.1,7132,Store 10,1.085
50.4271998,30.456339,2.26,7133,Store 85,0.195
50.429363756,30.457276945,2.41,7134,Store 85,0.284
50.427327774,30.460023385,2.3,7135,Store 85,0.072
50.430674906,30.457319693,2.16,7136,Store 86,0.226
50.428611677,30.457963796,1.98,7137,Store 85,0.188
50.4276279,30.45629855,1.81,7138,Store 85,0.207
50.42674825,30.45993775,2.07,7139,Store 85,0.071
50.4304855,30.4584924,1.85,7140,Store 86,0.3
50.42972466,30.458438747,2.39,7141,Store 85,0.297
50.430123123,30.456799296,2.2,7142,Store 86,0.26
50.4278654,30.4564431,1.9,7143,Store 85,0.207
50.450325289,30.468926296,2.38,7144,Store 60,0.128
50.43198895,30.4808719,2.41,7145,Store 42,0.781
50.433364243,30.458758696,2.58,7146,Store 86,0.274
50.431493859,30.481062262,2.41,7147,Store 42,0.802
50.4304447,30.48011235,2.36,7148,Store 42,0.929
50.430540498,30.481440259,2.41,7149,Store 42,0.852
50.431007552,30.481251341,2.41,7150,Store 42,0.827
50.467642958,30.489100851,1.89,7151,Store 19,0.718
50.467907304,30.489059255,1.9,7152,Store 19,0.745
50.468436804,30.488926116,1.9,7153,Store 19,0.801
50.468172233,30.488983503,1.9,7154,Store 19,0.773
50.420286645,30.473275337,2.25,7155,Store 85,1.258
50.422741285,30.473800908,1.68,7156,Store 85,1.149
50.446314458,30.441982427,1.99,7157,Store 10,0.191
50.45018123,30.434657994,2.07,7158,Store 10,0.864
50.438230125,30.441136239,2.43,7159,Store 10,0.802
50.44569485,30.44032485,2.08,7160,Store 10,0.268
50.438339863,30.441583258,2.27,7161,Store 10,0.783
50.437953222,30.440050333,2.58,7162,Store 10,0.854
50.438113031,30.440693599,2.15,7163,Store 10,0.823
50.467620649,30.487185873,2.41,7164,Store 9,0.743
50.423755682,30.534614702,2.97,7165,Store 40,0.476
50.397209224,30.637016283,2.28,7166,Store 52,0.103
50.391506543,30.490202009,2.46,7167,Store 39,2.41
50.392512893,30.495137223,2.11,7168,Store 39,2.777
50.391056777,30.495564352,1.92,7169,Store 39,2.757
50.391685975,30.491805082,2.12,7170,Store 39,2.523
50.391181525,30.492448976,2.06,7171,Store 39,2.549
50.391011228,30.491313822,2.27,7172,Store 39,2.467
50.391165271,30.488843727,1.91,7173,Store 39,2.306
50.390196219,30.496112191,2.01,7174,Store 39,2.77
50.489697653,30.489465169,2.19,7175,Store 2,1.731
50.477093264,30.599238907,2.27,7176,Store 63,0.87
50.42963551,30.51396546,1.65,7177,Store 77,1.206
50.429682944,30.515033496,1.81,7178,Store 40,1.139
50.391865751,30.497436907,1.95,7179,Store 39,2.91
50.390791092,30.497836005,0.95,7180,Store 39,2.905
50.39247398,30.497125767,1.94,7181,Store 39,2.909
50.381710721,30.492046803,2.19,7182,Store 39,2.421
50.381522202,30.490867425,2.24,7183,Store 39,2.34
50.382691767,30.492590928,2.73,7184,Store 39,2.448
50.428097013,30.528050702,1.97,7185,Store 40,0.208
50.4158413,30.662686288,2.34,7186,Store 83,0.197
50.429654134,30.653394098,2.23,7187,Store 82,0.937
50.394265088,30.637247476,2.36,7188,Store 52,0.387
50.44927265,30.633077828,2.48,7189,Store 35,0.241
50.414966192,30.615254037,2.74,7190,Store 32,0.339
50.414347902,30.618734736,2.61,7191,Store 32,0.324
50.412917078,30.61323486,2.19,7192,Store 32,0.606
50.422016171,30.549334144,2.74,7193,Store 28,1.279
50.407992518,30.506074376,2.43,7194,Store 45,1.319
50.42557819,30.649352203,1.85,7195,Store 82,0.453
50.502021151,30.432019645,2.26,7196,Store 68,0.385
50.501090248,30.428883458,2.37,7197,Store 68,0.401
50.430246303,30.485332405,2.53,7198,Store 42,0.714
50.47874687,30.431716049,2.01,7199,Store 90,1.925
50.478659123,30.433614437,2.06,7200,Store 90,2.048
50.47893715,30.4326185,2.08,7201,Store 90,1.992
50.421119711,30.513707195,2.29,7202,Store 45,0.634
50.420287045,30.528830862,2.82,7203,Store 81,0.512
50.425612424,30.388157957,1.98,7204,Store 38,0.375
50.425541829,30.386768948,2.42,7205,Store 38,0.279
50.426241511,30.387308298,2.13,7206,Store 38,0.347
50.426372411,30.386749798,2.13,7207,Store 38,0.322
50.426124145,30.387853893,2.13,7208,Store 38,0.375
50.43370548,30.634614965,2.97,7209,Store 84,0.796
50.425516803,30.531077498,2.98,7210,Store 40,0.19
50.426748289,30.531732185,2.72,7211,Store 40,0.093
50.424063253,30.521779704,2.43,7212,Store 40,0.717
50.395791594,30.693972638,1.74,7213,Store 12,2.338
50.39672955,30.69459285,1.74,7214,Store 12,2.321
50.395442005,30.69348483,2.01,7215,Store 12,2.33
50.424070497,30.520873922,1.71,7216,Store 40,0.774
50.400701768,30.678174881,2.44,7217,Store 12,1.109
50.399494724,30.677489837,2.59,7218,Store 12,1.166
50.405232582,30.679354497,1.98,7219,Store 12,0.957
50.498374983,30.476640882,2.77,7220,Store 76,1.012
50.464065022,30.494332515,2.06,7221,Store 19,0.221
50.46364792,30.494025019,2.06,7222,Store 19,0.175
50.46442075,30.4944006,1.77,7223,Store 19,0.261
50.464387832,30.494908295,1.49,7224,Store 19,0.261
50.46247041,30.498953803,2.28,7225,Store 19,0.336
50.463890538,30.495817142,2.46,7226,Store 19,0.23
50.464082559,30.497725444,2.45,7227,Store 19,0.332
50.463873619,30.495069127,2.11,7228,Store 19,0.208
50.464022671,30.496522572,2.25,7229,Store 19,0.27
50.36552246,30.453208257,1.89,7230,Store 37,1.03
50.364501605,30.452584999,1.98,7231,Store 37,1.116
50.368094084,30.449371243,2.3,7232,Store 37,0.664
50.366577198,30.45489292,1.94,7233,Store 37,0.99
50.368860712,30.450735024,2.04,7234,Store 37,0.619
50.366799889,30.455694307,2.33,7235,Store 37,1.005
50.36572848,30.455975473,2.14,7236,Store 37,1.112
50.365439286,30.455017226,2.66,7237,Store 37,1.1
50.370364569,30.452806854,2.5,7238,Store 37,0.575
50.364770998,30.45211587,1.97,7239,Store 37,1.076
50.367676454,30.448726418,2.28,7240,Store 37,0.698
50.364859708,30.454583977,2.18,7241,Store 37,1.14
50.367249556,30.448135042,2.3,7242,Store 37,0.738
50.367087654,30.457555335,2.15,7243,Store 37,1.07
50.370765332,30.451828716,2.4,7244,Store 37,0.494
50.36627643,30.455374415,2.08,7245,Store 37,1.037
50.3673211,30.4559986,1.94,7246,Store 37,0.975
50.366308042,30.445985104,2.1,7247,Store 37,0.839
50.36665032,30.457378446,2.16,7248,Store 37,1.096
50.425766527,30.513061191,2.38,7249,Store 45,1.111
50.426444002,30.517586597,2.13,7250,Store 40,0.928
50.403475462,30.531828301,2.92,7251,Store 28,1.275
50.402468891,30.536880342,3.0,7252,Store 28,1.114
50.403966653,30.530921313,2.86,7253,Store 28,1.293
50.403382374,30.530871741,2.46,7254,Store 28,1.335
50.40108356,30.53016944,2.71,7255,Store 28,1.541
50.403558579,30.529760994,2.95,7256,Store 28,1.387
50.357292979,30.47383146,2.1,7257,Store 37,2.657
50.353587348,30.490219169,1.96,7258,Store 37,3.815
50.527563662,30.625171727,2.05,7259,Store 48,1.28
50.431380002,30.487530965,2.2,7260,Store 42,0.536
50.429806517,30.485901744,2.5,7261,Store 42,0.741
50.442228723,30.631546899,1.18,7262,Store 35,1.021
50.441738779,30.632851963,2.38,7263,Store 35,1.074
50.440027396,30.641141987,2.43,7264,Store 35,1.409
50.440571203,30.639614716,1.98,7265,Store 35,1.309
50.438280202,30.648382689,2.63,7266,Store 84,1.396
50.434565484,30.640512675,2.35,7267,Store 84,0.828
50.439585063,30.640569826,2.09,7268,Store 84,1.384
50.4405696,30.63863615,2.03,7269,Store 35,1.283
50.437125825,30.648227559,1.99,7270,Store 84,1.279
50.43410285,30.64135635,2.3,7271,Store 84,0.786
50.438660067,30.644037459,2.61,7272,Store 84,1.323
50.439809488,30.639080287,1.97,7273,Store 35,1.373
50.439511803,30.642650617,2.33,7274,Store 84,1.394
50.440070424,30.63829599,1.98,7275,Store 35,1.328
50.43802,30.6437279,2.14,7276,Store 84,1.249
50.441089036,30.645810297,2.02,7277,Store 35,1.49
50.4378317,30.649315343,2.52,7278,Store 84,1.385
50.43823515,30.64008455,1.89,7279,Store 84,1.232
50.43362855,30.64222035,2.32,7280,Store 84,0.75
50.439265086,30.652275352,2.48,7281,Store 84,1.633
50.43543367,30.646999669,1.97,7282,Store 84,1.072
50.4395269,30.652780334,2.47,7283,Store 84,1.677
50.440599108,30.650072271,2.29,7284,Store 84,1.68
50.43899473,30.651759501,2.49,7285,Store 84,1.588
50.436267353,30.648227051,2.23,7286,Store 84,1.197
50.436722508,30.649251743,2.42,7287,Store 84,1.279
50.463090725,30.592591329,3.43,7288,Store 88,0.759
50.382623879,30.484241499,2.45,7289,Store 39,1.859
50.383034891,30.483829516,1.47,7290,Store 39,1.826
50.382629899,30.48280248,1.46,7291,Store 39,1.758
50.382473041,30.482408159,1.43,7292,Store 39,1.732
50.446281004,30.50521713,2.24,7293,Store 21,0.774
50.408127255,30.635084715,2.64,7294,Store 22,0.381
50.4803045,30.4089635,1.93,7295,Store 90,0.867
50.484535126,30.39422253,2.06,7296,Store 90,1.567
50.481348,30.4093845,2.29,7297,Store 90,0.987
50.479546667,30.405213777,2.22,7298,Store 90,0.765
50.428035035,30.501959752,2.08,7299,Store 42,1.221
50.474814,30.4041866,2.08,7300,Store 90,0.276
50.482202191,30.400321824,2.08,7301,Store 90,1.136
50.45571645,30.3993626,2.52,7302,Store 62,0.373
50.47905135,30.395389474,2.35,7303,Store 90,1.043
50.479479535,30.397228801,2.01,7304,Store 90,0.987
50.4780261,30.3972543,2.0,7305,Store 90,0.869
50.454273218,30.396114421,2.11,7306,Store 62,0.566
50.464557291,30.414928806,2.06,7307,Store 90,1.095
50.4819786,30.3953336,2.04,7308,Store 90,1.288
50.452205211,30.479092733,2.16,7309,Store 60,0.793
50.478142398,30.406265527,1.96,7310,Store 90,0.605
50.4765417,30.3978049,1.94,7311,Store 90,0.734
50.468422328,30.415709525,1.85,7312,Store 90,0.822
50.4822973,30.39427545,2.35,7313,Store 90,1.362
50.482509575,30.396269453,2.02,7314,Store 90,1.299
50.484508976,30.391150304,1.96,7315,Store 90,1.692
50.461589779,30.410023913,1.99,7316,Store 62,0.84
50.477483189,30.403931677,2.05,7317,Store 90,0.556
50.468508531,30.417582225,1.93,7318,Store 90,0.929
50.484422768,30.389522055,2.01,7319,Store 90,1.76
50.4818744,30.40805145,1.96,7320,Store 90,1.028
50.484039048,30.389176476,1.86,7321,Store 90,1.745
50.479370954,30.398741381,2.44,7322,Store 90,0.912
50.422703925,30.503594279,2.04,7323,Store 45,1.29
50.47442175,30.40629865,1.97,7324,Store 90,0.192
50.462676173,30.414234038,2.04,7325,Store 62,1.161
50.4808454,30.3968803,2.05,7326,Store 90,1.122
50.4763475,30.40738525,1.99,7327,Store 90,0.414
50.4778167,30.39877095,2.39,7328,Store 90,0.776
50.467954,30.4154781,1.91,7329,Store 90,0.841
50.483957325,30.393300375,2.06,7330,Store 90,1.551
50.479750197,30.40724865,1.96,7331,Store 90,0.787
50.482877176,30.39344563,2.03,7332,Store 90,1.449
50.4845072,30.3927103,2.05,7333,Store 90,1.625
50.457056229,30.402846302,1.93,7334,Store 62,0.36
50.480881576,30.400614552,2.08,7335,Store 90,0.993
50.455598105,30.397683502,2.52,7336,Store 62,0.393
50.478579,30.3985822,1.97,7337,Store 90,0.849
50.4766477,30.4053147,1.87,7338,Store 90,0.444
50.472411675,30.402120703,2.06,7339,Store 90,0.293
50.4659781,30.41812785,1.71,7340,Store 90,1.126
50.451243727,30.477490082,2.03,7341,Store 60,0.673
50.47723905,30.40653575,2.06,7342,Store 90,0.505
50.48252645,30.3985151,1.9,7343,Store 90,1.222
50.48396165,30.3902446,2.0,7344,Store 90,1.688
50.48520667,30.388795131,2.34,7345,Store 90,1.859
50.46923825,30.414272,1.71,7346,Store 90,0.687
50.472777817,30.400257563,2.82,7347,Store 90,0.423
50.4801268,30.3991379,2.14,7348,Store 90,0.967
50.46680305,30.40631755,2.26,7349,Store 90,0.656
50.47371,30.40460435,2.14,7350,Store 90,0.161
50.4817017,30.39730305,1.89,7351,Store 90,1.184
50.483313714,30.392887247,2.09,7352,Store 90,1.512
50.45368464,30.399158658,1.87,7353,Store 62,0.598
50.466076639,30.416068453,1.68,7354,Store 90,1.013
50.48252975,30.399656,1.93,7355,Store 90,1.188
50.4785438,30.4053146,1.96,7356,Store 90,0.653
50.45978515,30.397109603,1.95,7357,Store 62,0.147
50.466232046,30.406362374,1.47,7358,Store 90,0.719
50.481736539,30.403202852,2.05,7359,Store 90,1.028
50.466469284,30.412878423,1.81,7360,Store 90,0.837
50.4534812,30.3976855,2.26,7361,Store 62,0.625
50.4657065,30.41651685,1.55,7362,Store 90,1.065
50.482794526,30.390281652,2.03,7363,Store 90,1.592
50.455472977,30.395945291,2.51,7364,Store 62,0.448
50.458621147,30.396633473,2.25,7365,Store 62,0.164
50.481377187,30.393451345,2.07,7366,Store 90,1.323
50.48045855,30.40531785,1.89,7367,Store 90,0.865
50.452255201,30.447727131,1.6,7368,Store 61,0.106
50.461679923,30.411386889,2.06,7369,Store 62,0.934
50.476219465,30.402386525,2.41,7370,Store 90,0.477
50.462611611,30.404025325,1.97,7371,Store 62,0.539
50.466934241,30.412985541,1.8,7372,Store 90,0.8
50.477532168,30.39474764,2.33,7373,Store 90,0.974
50.4810492,30.4042135,2.05,7374,Store 90,0.939
50.472512518,30.413089476,2.08,7375,Store 90,0.486
50.48018525,30.3945745,1.97,7376,Store 90,1.172
50.4808525,30.39744485,2.09,7377,Store 90,1.099
50.427503208,30.492550485,0.97,7378,Store 42,0.955
50.468123123,30.416384723,1.88,7379,Store 90,0.88
50.454627935,30.39834759,1.61,7380,Store 62,0.494
50.461954426,30.408411503,1.87,7381,Store 62,0.75
50.4786743,30.39328255,2.08,7382,Store 90,1.132
50.4792168,30.40825035,1.96,7383,Store 90,0.739
50.475558575,30.404615348,2.12,7384,Store 90,0.338
50.479345389,30.404578424,2.14,7385,Store 90,0.748
50.482313906,30.406947175,1.88,7386,Store 90,1.07
50.478997755,30.394738883,1.97,7387,Store 90,1.073
50.47939985,30.3977888,2.0,7388,Store 90,0.955
50.474353025,30.401374898,2.34,7389,Store 90,0.39
50.45458545,30.396843753,2.04,7390,Store 62,0.517
50.4643081,30.4153933,2.05,7391,Store 90,1.136
50.481449949,30.394709925,2.07,7392,Store 90,1.27
50.450287669,30.477138703,2.03,7393,Store 60,0.658
50.47724445,30.40709925,2.09,7394,Store 90,0.509
50.4771879,30.39857295,1.93,7395,Store 90,0.737
50.46841575,30.41696315,1.87,7396,Store 90,0.896
50.475800792,30.401004636,1.95,7397,Store 90,0.506
50.466530795,30.415825567,2.15,7398,Store 90,0.965
50.477485562,30.404568103,2.07,7399,Store 90,0.545
50.480656251,30.408427575,1.94,7400,Store 90,0.898
50.484758208,30.395131238,2.07,7401,Store 90,1.554
50.481864419,30.407527875,1.96,7402,Store 90,1.023
50.47978835,30.4031944,1.93,7403,Store 90,0.817
50.480096927,30.398519936,1.98,7404,Store 90,0.987
50.47478425,30.40531755,1.82,7405,Store 90,0.241
50.482204276,30.400894952,2.08,7406,Store 90,1.122
50.455551082,30.39678875,2.51,7407,Store 62,0.416
50.480531226,30.395342551,2.36,7408,Store 90,1.163
50.479253007,30.396575888,2.31,7409,Store 90,0.999
50.4779339,30.3978131,2.0,7410,Store 90,0.833
50.483270262,30.39068388,2.11,7411,Store 90,1.61
50.46361825,30.41526405,1.95,7412,Store 90,1.195
50.4782694,30.4073509,2.06,7413,Store 90,0.624
50.4766181,30.3972496,1.94,7414,Store 90,0.771
50.4794964,30.4077427,1.98,7415,Store 90,0.763
50.464547975,30.411134754,2.11,7416,Store 90,0.97
50.482618419,30.402594374,2.08,7417,Store 90,1.133
50.479904546,30.406362626,2.34,7418,Store 90,0.801
50.484733794,30.392075415,2.05,7419,Store 90,1.672
50.478098642,30.403202227,2.17,7420,Store 90,0.638
50.459777621,30.396509675,1.94,7421,Store 62,0.184
50.48088522,30.401175376,2.06,7422,Store 90,0.978
50.481893475,30.406445789,1.89,7423,Store 90,1.022
50.47863055,30.3992138,2.14,7424,Store 90,0.826
50.476693826,30.404190943,2.08,7425,Store 90,0.467
50.464128592,30.414189843,2.09,7426,Store 90,1.107
50.465731358,30.417588306,1.59,7427,Store 90,1.116
50.4763395,30.4062776,1.96,7428,Store 90,0.405
50.47251965,30.41369745,2.07,7429,Store 90,0.529
50.48240462,30.397951526,2.05,7430,Store 90,1.228
50.483959276,30.391779424,2.06,7431,Store 90,1.617
50.483426734,30.39449136,1.98,7432,Store 90,1.454
50.484738193,30.393602264,2.04,7433,Store 90,1.61
50.481045998,30.407912401,1.83,7434,Store 90,0.936
50.456337987,30.403008526,1.78,7435,Store 62,0.422
50.423831216,30.500973058,1.89,7436,Store 45,1.514
50.480883785,30.400034928,2.09,7437,Store 90,1.01
50.474349211,30.403189125,2.1,7438,Store 90,0.283
50.461751199,30.412649778,1.88,7439,Store 62,1.022
50.473902861,30.405214853,2.5,7440,Store 90,0.152
50.455634004,30.398502368,2.48,7441,Store 62,0.381
50.465178737,30.415964957,2.21,7442,Store 90,1.083
50.475384925,30.406548049,2.02,7443,Store 90,0.299
50.477794055,30.396592299,2.31,7444,Store 90,0.887
50.482090181,30.402095774,1.96,7445,Store 90,1.085
50.466057489,30.416995829,1.55,7446,Store 90,1.061
50.472540047,30.414231065,2.12,7447,Store 90,0.566
50.4825279,30.39908745,1.91,7448,Store 90,1.204
50.477694287,30.405229155,2.21,7449,Store 90,0.56
50.484724322,30.390549945,2.02,7450,Store 90,1.738
50.467294599,30.416848746,2.59,7451,Store 90,0.962
50.457820539,30.402324169,2.23,7452,Store 62,0.282
50.457485171,30.395379701,1.97,7453,Store 62,0.301
50.481409119,30.403725359,2.07,7454,Store 90,0.985
50.4559238,30.4026545,2.04,7455,Store 62,0.44
50.473723516,30.403988523,2.1,7456,Store 90,0.195
50.465265553,30.417861124,1.96,7457,Store 90,1.166
50.4817427,30.399014125,2.25,7458,Store 90,1.128
50.466724805,30.415022443,1.89,7459,Store 90,0.91
50.452740191,30.397424034,1.75,7460,Store 62,0.71
50.478626096,30.404146299,2.15,7461,Store 90,0.675
50.479409825,30.393718129,2.06,7462,Store 90,1.158
50.4695204,30.4072922,1.66,7463,Store 90,0.361
50.480638744,30.404581859,2.06,7464,Store 90,0.891
50.47256506,30.402808225,2.1,7465,Store 90,0.243
50.4538719,30.39836795,2.27,7466,Store 62,0.577
50.479496669,30.394526547,1.97,7467,Store 90,1.121
50.482095912,30.401496921,2.03,7468,Store 90,1.097
50.4808608,30.39461,1.99,7469,Store 90,1.225
50.47242065,30.40134805,2.1,7470,Store 90,0.347
50.4544551,30.397630659,2.03,7471,Store 62,0.519
50.48212525,30.39345045,2.05,7472,Store 90,1.384
50.476416903,30.396567942,2.25,7473,Store 90,0.799
50.4693274,30.4150812,1.98,7474,Store 90,0.73
50.475557062,30.403962375,2.14,7475,Store 90,0.356
50.464382199,30.412061825,1.95,7476,Store 90,1.013
50.47935115,30.40394405,2.08,7477,Store 90,0.757
50.476209765,30.403220276,2.17,7478,Store 90,0.445
50.46520335,30.405422,1.91,7479,Store 62,0.827
50.48157295,30.406916998,1.88,7480,Store 90,0.988
50.477554158,30.395310864,2.27,7481,Store 90,0.943
50.481925206,30.396627075,1.97,7482,Store 90,1.231
50.474203851,30.402246528,2.17,7483,Store 90,0.328
50.464017215,30.415742746,2.04,7484,Store 90,1.177
50.481238262,30.401947776,2.11,7485,Store 90,0.997
50.480691294,30.396305,2.24,7486,Store 90,1.133
50.483937068,30.395113147,2.02,7487,Store 90,1.477
50.48086095,30.3980195,2.08,7488,Store 90,1.078
50.428537611,30.49251468,1.42,7489,Store 42,0.842
50.477331082,30.397604996,2.51,7490,Store 90,0.799
50.46796335,30.4172182,2.0,7491,Store 90,0.939
50.4536956,30.3969368,2.28,7492,Store 62,0.611
50.461926958,30.409186737,2.19,7493,Store 62,0.798
50.47873555,30.39390015,2.06,7494,Store 90,1.101
50.475786069,30.405244227,2.28,7495,Store 90,0.35
50.45139885,30.4855302,1.97,7496,Store 21,0.77
50.459410343,30.634785891,2.49,7497,Store 44,0.576
50.460026889,30.634120501,2.28,7498,Store 44,0.609
50.421101934,30.552562375,2.69,7499,Store 28,1.249
50.426002318,30.378105994,1.97,7500,Store 38,0.382
50.42961095,30.36554915,2.67,7501,Store 20,1.296
50.428881941,30.391573242,2.01,7502,Store 20,0.623
50.426048252,30.368457809,2.29,7503,Store 38,1.047
50.425470569,30.373822043,2.28,7504,Store 38,0.662
50.41910715,30.3821177,2.27,7505,Store 38,0.622
50.427017431,30.393336253,2.17,7506,Store 38,0.772
50.425468818,30.376087262,1.99,7507,Store 38,0.503
50.43079345,30.3944738,2.24,7508,Store 20,0.769
50.426964621,30.381491064,2.19,7509,Store 38,0.279
50.431206759,30.396003868,2.25,7510,Store 20,0.875
50.424919375,30.373057822,2.28,7511,Store 38,0.71
50.42714365,30.3919189,1.88,7512,Store 38,0.684
50.424152493,30.373198124,2.27,7513,Store 38,0.702
50.4164841,30.3852641,1.94,7514,Store 38,0.923
50.424547942,30.377191978,2.46,7515,Store 38,0.417
50.418457604,30.378180844,1.89,7516,Store 38,0.773
50.424378463,30.374432652,2.66,7517,Store 38,0.613
50.429821751,30.36724765,1.85,7518,Store 20,1.174
50.4171405,30.3847202,1.87,7519,Store 38,0.845
50.41721625,30.38326225,2.12,7520,Store 38,0.828
50.423978513,30.377845372,2.03,7521,Store 38,0.378
50.41930633,30.379679084,2.68,7522,Store 38,0.643
50.4286966,30.37000375,2.07,7523,Store 20,1.01
50.42979776,30.388737616,2.45,7524,Store 20,0.398
50.429818429,30.370677536,2.77,7525,Store 20,0.934
50.416577102,30.37980857,1.89,7526,Store 38,0.929
50.426843644,30.391834331,1.86,7527,Store 38,0.666
50.424452301,30.369192745,2.35,7528,Store 38,0.984
50.42226019,30.374348261,2.55,7529,Store 38,0.674
50.429193847,30.387056487,2.34,7530,Store 20,0.337
50.42720325,30.3717078,1.99,7531,Store 38,0.853
50.42815755,30.38832815,2.08,7532,Store 20,0.483
50.414907001,30.384609201,2.0,7533,Store 38,1.091
50.4285501,30.3694624,2.05,7534,Store 20,1.051
50.414552135,30.383512643,1.96,7535,Store 38,1.125
50.427331839,30.389978833,2.18,7536,Store 38,0.572
50.42314822,30.37607806,2.69,7537,Store 38,0.524
50.4210525,30.37983795,2.86,7538,Store 38,0.463
50.419913819,30.375571973,2.24,7539,Store 38,0.75
50.427561329,30.36801364,2.03,7540,Store 38,1.115
50.426245191,30.391539814,2.62,7541,Store 38,0.625
50.428191964,30.392238637,1.98,7542,Store 20,0.7
50.423492325,30.370559684,2.46,7543,Store 38,0.896
50.42094755,30.37795555,1.95,7544,Store 38,0.55
50.428599306,30.366264599,2.64,7545,Store 20,1.268
50.429873091,30.391645012,2.05,7546,Store 20,0.588
50.4273533,30.36965775,2.53,7547,Store 38,0.996
50.419093694,30.381289613,2.29,7548,Store 38,0.632
